3874050.0, 10400.0, 372.5, 4800.0, 87.4, 24.52, 3
2.2303552E7, 237500.0, 93.9, 7000.0, 98.4, 26.43, 3
3.2930091E7, 2381740.0, 13.8, 6000.0, 70.0, 31.0, 3
1.9686505E7, 801590.0, 24.6, 1200.0, 47.8, 130.79, 1
1424906.0, 267667.0, 5.3, 5500.0, 63.2, 53.64, 2
1.8595469E7, 587040.0, 31.7, 800.0, 68.9, 76.83, 2
3581655.0, 28748.0, 124.6, 4500.0, 86.5, 21.52, 3
108004.0, 702.0, 153.9, 2000.0, 89.0, 30.21, 3
1.3881427E7, 181040.0, 76.7, 1900.0, 69.4, 71.48, 2
4786994.0, 121320.0, 39.5, 700.0, 58.6, 74.87, 2
2274735.0, 64589.0, 35.2, 10200.0, 99.8, 9.55, 4
9690222.0, 245857.0, 39.4, 2100.0, 35.9, 90.37, 2
2279723.0, 47000.0, 48.5, 1300.0, 42.2, 100.44, 1
68910.0, 754.0, 91.4, 5400.0, 94.0, 14.15, 3
4610820.0, 323802.0, 14.2, 37800.0, 100.0, 3.7, 4
91084.0, 116.0, 785.2, 24800.0, 99.0, 5.24, 4
33987.0, 160.0, 212.4, 25000.0, 100.0, 4.7, 4
7326496.0, 112090.0, 65.4, 2600.0, 76.2, 29.32, 3
4303356.0, 622984.0, 6.9, 1100.0, 51.0, 91.0, 2
1.0688058E7, 131940.0, 81.0, 20000.0, 97.5, 5.53, 4
1.1987121E7, 196190.0, 61.1, 1600.0, 40.2, 55.51, 2
2.98444215E8, 9631420.0, 31.0, 37800.0, 97.0, 6.5, 4
2.8195754E7, 236040.0, 119.5, 1400.0, 69.9, 67.83, 2
2758124.0, 10991.0, 250.9, 3900.0, 87.9, 12.36, 3
1.7340702E7, 475440.0, 36.5, 1800.0, 79.0, 68.26, 2
420979.0, 4033.0, 104.4, 1400.0, 76.6, 47.77, 3
1.7654843E7, 322460.0, 54.8, 1400.0, 50.9, 90.83, 2
3.1056997E7, 647500.0, 48.0, 700.0, 36.0, 163.07, 1
2.45452739E8, 1919440.0, 127.9, 3200.0, 87.9, 35.6, 3
1.4289354E8, 1.70752E7, 8.4, 8900.0, 99.6, 15.39, 3
885359.0, 11437.0, 77.4, 21500.0, 82.5, 18.61, 3
3.3241259E7, 446550.0, 74.4, 4000.0, 51.7, 41.62, 3
9396411.0, 88361.0, 106.3, 2200.0, 93.0, 12.89, 3
3702314.0, 342000.0, 10.8, 700.0, 83.8, 93.86, 2
7.0413958E7, 780580.0, 90.2, 6700.0, 86.5, 41.04, 3
1.313973713E9, 9596960.0, 136.9, 5000.0, 90.9, 24.18, 3
2.7307134E7, 447400.0, 61.0, 1700.0, 99.3, 71.1, 2
16025.0, 274.0, 58.5, 3700.0, 50.0, 0.0, 4
6.0609153E7, 244820.0, 247.6, 27700.0, 99.0, 5.16, 4
